"logFC" "logCPM" "PValue" "FDR"
"JPH3" -0.19951464208832 7.73943751970123 0.673662826882838 0.928770448074841
"SLTM" -0.197944083760547 6.82666620207984 0.673697903321762 0.928770448074841
"WDR47" -0.200101041009797 5.78470051250595 0.673707483926286 0.928770448074841
"LINC00094" 0.205517813925004 1.89866964452182 0.673766948784104 0.928788503963553
"ARL4D" 0.196830617513158 7.20282152847543 0.673831407667796 0.928813441163888
"CDH4" -0.197036875192821 7.06602097737258 0.67394288511113 0.928903181150556
"SLC22A2" -0.201929864150522 3.1748257428345 0.674125110587865 0.92909041490199
"IRX2" -0.207852962711674 4.51975050038462 0.674315750069761 0.929159538670883
"PLCD3" 0.198677193441482 5.23354907351277 0.674329807053712 0.929159538670883
"GRXCR2" -0.200030876880563 6.25986931645278 0.674361648268927 0.929159538670883
"RAC3" 0.197682145318144 6.6530011107813 0.674375970886364 0.929159538670883
"TTPAL" -0.196981842805573 5.95780503382754 0.674407195483798 0.929159538670883
"SLC38A7" 0.200109172966894 2.85095001339143 0.674475073057027 0.929189146382758
"ARL14EP" -0.198408570533867 5.65397093066044 0.674539936648781 0.929214598102725
"CLRN2" 0.204611555154673 2.53465219278188 0.674607947405355 0.929244381410856
"FBN2" -0.196596092884305 6.14265564740501 0.67481319731986 0.929358350879271
"CSGALNACT1" -0.19809824488121 3.95257440643032 0.67483676309972 0.929358350879271
"HNF1A" 0.230970587006931 -0.987410053654081 0.674841634195416 0.929358350879271
"GINS3" -0.200075945301711 5.37183647247817 0.674876270375412 0.929358350879271
"IWS1" -0.199354699481336 4.21351958766324 0.674956158698462 0.929376257273044
"SPIC" -0.196794767986008 6.26438246187204 0.675045466547285 0.929376257273044
"MAGEB3" -0.202831914171203 4.00750808015224 0.675086859239007 0.929376257273044
"SLC39A10" -0.207720688626916 0.356785468959564 0.675125131792043 0.929376257273044
"AC010646.3" -0.203558730424825 4.85636689727267 0.675151477265436 0.929376257273044
"ANKRD13A" -0.19701286010354 4.06026466057122 0.67516765492673 0.929376257273044
"CDK4" 0.200396276267474 5.54862796662754 0.675288402130002 0.929438781526771
"SEMA4C" 0.205304306407479 2.01809923990666 0.675382345269527 0.929438781526771
"FHOD3" -0.194908532456585 6.87676701236945 0.675427754615545 0.929438781526771
"ACRBP" -0.207095092482282 0.82141840663359 0.675461900955639 0.929438781526771
"EPHA1" -0.20219696462406 6.45540710514977 0.675464802595506 0.929438781526771
"EMC10" -0.201811748421286 4.36973059182614 0.675579186099672 0.929438781526771
"YPEL5" 0.199488192685469 3.64325072162981 0.675626031035409 0.929438781526771
"CEP44" -0.200570046723442 3.18386324012708 0.675649251610779 0.929438781526771
"FAM153B" -0.202333003703835 5.66376855485975 0.67567323966005 0.929438781526771
"CFI" -0.22563379833383 -0.688693613874823 0.675703581132076 0.929438781526771
"STK39" -0.213576571559644 0.674124543503017 0.675723477378781 0.929438781526771
"CFLAR" -0.201891517137122 5.24214762920597 0.675798167752447 0.929477691448041
"ZNF485" 0.311289175334965 -2.40486567329061 0.675878745578247 0.929524692940465
"CHPT1" -0.20401551443667 2.02546217112871 0.676061459447594 0.929571225947165
"ALYREF" -0.196183396634937 5.7776692000801 0.676071794987629 0.929571225947165
"SLC36A3" 0.201070572428849 4.80846600412911 0.676120559056036 0.929571225947165
"METRN" -0.194774598049708 6.12155795052766 0.676146921031023 0.929571225947165
"ZDHHC1" -0.200811984475582 3.84493276599952 0.67619608183288 0.929571225947165
"SCG3" -0.200352037431689 4.23703212012392 0.676238197836004 0.929571225947165
"DARS2" 0.196945425704006 7.25536343582856 0.676251773276775 0.929571225947165
"MARCH8" -0.197661210636533 7.36581372781275 0.676283833843943 0.929571225947165
"AQP5" -0.20447971294187 2.06423428494094 0.676442030771018 0.929724874322373
"IRX3" 0.195987503820125 6.83886105732299 0.676502473308301 0.929744153882578
"TRIM72" -0.201813608438434 3.82483582960983 0.676610994535448 0.929829502712649
"ARHGDIB" -0.1960812856372 5.68839111915853 0.676771098227648 0.929848545697935
"LGALS12" -0.195915688328162 5.04597605271336 0.676780909298374 0.929848545697935
"CISH" -0.19624856908604 4.24315600705749 0.676839095838902 0.929848545697935
"TRAPPC2" -0.197961895184938 4.86022805173882 0.676843705928083 0.929848545697935
"PGAM2" -0.203838051746282 7.08934709454789 0.676885128432664 0.929848545697935
"BPY2" 0.199052341932212 4.83059899615335 0.676939136755497 0.929848545697935
"RB1" 0.198630833839931 4.05400034464741 0.676949794913533 0.929848545697935
"TMEM170A" 0.195997604875394 5.75395852441422 0.677179789659558 0.930100683397601
"LYVE1" -0.195793569604341 5.53520549301088 0.677254754950282 0.930139869482969
"RPL31" -0.210468514166591 0.831662043888575 0.677368965250415 0.930232945490955
"EPHA7" -0.200994605911913 1.62982683755542 0.677552299488846 0.930254921513593
"CRYM" 0.194301754909556 6.7259949754704 0.677553026920033 0.930254921513593
"RP11-249L12.1" 0.197259163051975 3.52856219096738 0.677649091965459 0.930254921513593
"ZNF517" -0.200279366646902 5.22140309048444 0.677682971685965 0.930254921513593
"NABP1" -0.196439469090994 4.52939129016954 0.677707555707625 0.930254921513593
"NUCKS1" -0.196661697893728 2.86901130668437 0.677728254021583 0.930254921513593
"NDUFA11" -0.195460247586835 5.82945735213854 0.677760767572559 0.930254921513593
"NIPAL3" -0.201610116315953 5.92405577884259 0.677790013857458 0.930254921513593
"AC126407.1" -0.196898796991005 3.63990433409467 0.677802934426184 0.930254921513593
"NCKAP5" -0.196889298350405 4.41254881870594 0.677942896898041 0.930383267180368
"HORMAD1" -0.202294750616443 0.968356480707291 0.678169521609269 0.930581463458598
"OAS2" -0.198215060990533 3.38834958243462 0.678210217084744 0.930581463458598
"NBEAL1" -0.19857330005945 3.34119218073122 0.678226687885381 0.930581463458598
"RP11-1236K1.1" 0.194019139261504 5.7824189044474 0.678497438146599 0.930824817033624
"ZNF205" -0.201477643217109 7.12608204089459 0.678500172405405 0.930824817033624
"MAPKAPK3" 0.197726604967153 4.69900649940703 0.678543456558583 0.930824817033624
"TENM2" -0.199586655747595 4.19096823668046 0.678731168681946 0.931018560560711
"CUX2" -0.197609287765094 5.95463705752087 0.67892506249119 0.931214121745405
"DTX2" -0.192857409917049 6.24691061201239 0.678966713997885 0.931214121745405
"PIK3R4" -0.20041408106672 3.10142052538124 0.679068022235768 0.931234591036364
"SLCO1B3" 0.196218564324967 5.42619735875747 0.679074617905654 0.931234591036364
"DCUN1D1" -0.203322153306363 1.84996845578581 0.679131130571988 0.931248334918367
"C4orf32" 0.195969125477382 3.31704744002998 0.679247606170058 0.931282428343675
"SNX13" -0.197786366996239 4.52229041676542 0.679248977989171 0.931282428343675
"DMBX1" -0.194399663299554 6.3819139841174 0.679333727725191 0.931314643765873
"MAP4K3" 0.200356993821237 4.55581519500547 0.679474302513408 0.931314643765873
"PLBD2" 0.197535156761932 4.64593700941145 0.679486186980794 0.931314643765873
"MAP3K4" -0.194845189568866 4.2911661851745 0.679498755570058 0.931314643765873
"GPR20" 0.204484912871311 2.11576159879076 0.67954084609619 0.931314643765873
"ZNF548" 0.194469758510929 6.29280044480695 0.679599759844555 0.931314643765873
"GPT" 0.199200593292641 1.61827003322855 0.679604799287695 0.931314643765873
"SLC16A7" -0.198828508780978 4.73950219498613 0.67966113870789 0.931314643765873
"TSPO" -0.193828031833438 5.76294806167863 0.679690917937861 0.931314643765873
"C6orf62" -0.198540331374649 4.7121485129536 0.67999612446113 0.931669108692263
"C16orf13" -0.198172623168913 3.97190201383383 0.68006781495688 0.931684646611544
"TRIM17" -0.200251294437028 6.96001183787495 0.680100489379162 0.931684646611544
"SYS1" 0.196603957813795 4.96361917436957 0.680183734606369 0.931734964637911
"ACTR3" -0.204823544979254 0.771567218347972 0.680243414013615 0.931752996861783
"GPR119" -0.197302293249622 5.30172748968632 0.680395813266408 0.931784360928423
"ZNF707" 0.201517311888132 5.39332917435114 0.680428670870748 0.931784360928423
"CCDC125" 0.192065918601173 6.99417736801781 0.6804495153296 0.931784360928423
"CD96" 0.199747185729163 3.7326182760977 0.680452380393439 0.931784360928423
"GHSR" 0.197876023299987 4.80536088593398 0.680535666883061 0.931834708000177
"TMEM175" -0.195267282279278 4.43149511654936 0.680603905084233 0.931864444479991
"NAT16" 0.196629248018675 4.96068138985944 0.680878276779292 0.932130349131717
"PRIMA1" -0.195212209484108 2.6718482254167 0.680891182092521 0.932130349131717
"MAGI3" -0.194192935024349 5.29723995345947 0.68093842812375 0.932131323293025
"DKK2" -0.202785466199762 0.855087078622452 0.681025649633284 0.932133236697959
"C8orf44" 0.193804398332908 3.47421686588732 0.681032894966533 0.932133236697959
"AVPR1B" -0.198671340647041 4.28969476226055 0.68112357798213 0.932193658824819
"GABPA" -0.194252023045446 5.44306407116715 0.681206954328294 0.932244073385944
"SLC35B2" -0.19859199810456 4.624830208293 0.681316137609719 0.932329795905198
"APLP2" 0.195399046717231 4.20207868417299 0.681530439285221 0.932516103578743
"LHFPL4" -0.194205645441392 6.63913074421487 0.681547037272219 0.932516103578743
"HEPN1" -0.196360510245255 7.10647650970013 0.681591946108351 0.932516103578743
"SMIM12" -0.19631869186303 4.79940196895918 0.681649468045917 0.93253110875753
"FAM228B" 0.193858983710337 6.45967629227267 0.681815452975468 0.93269448463782
"BRAP" 0.194473199684602 6.23775320289082 0.681946981393846 0.932768133201742
"GPAT4" -0.194342263547591 4.88292221182839 0.681965731838547 0.932768133201742
"OR8K5" 0.191686279600478 5.52602531905959 0.682047811266667 0.932768133201742
"CNDP2" -0.19515179782762 6.13350578959824 0.682090807918816 0.932768133201742
"SRMS" 0.19357735256371 3.46798757320987 0.6822141351215 0.932768133201742
"OR5V1" -0.19109152795909 5.89867108582272 0.682216324326629 0.932768133201742
"CLDN6" -0.193942343506296 5.92031264065637 0.682230041308787 0.932768133201742
"TGM1" -0.194847985875878 4.03208829876988 0.682241821154147 0.932768133201742
"EGFL6" 0.192783260305127 5.78580213914819 0.682345966613613 0.932771770753361
"ST6GALNAC6" 0.19417152840284 4.68073480508066 0.682388128221656 0.932771770753361
"AC010547.9" 0.193908059843782 5.68067679598543 0.682389127650942 0.932771770753361
"MORC4" -0.203160314421773 3.63187661302865 0.68247079108594 0.932771770753361
"NYAP1" 0.190009933419123 6.29676637111286 0.682511022506121 0.932771770753361
"INTS6L" 0.195289695803497 2.67898093343328 0.682523880182318 0.932771770753361
"AC021106.1" 0.195718960135682 4.18778511008743 0.682649267776398 0.93287948443369
"SAAL1" -0.193070763288787 6.72034896635106 0.682737351712094 0.932918531423099
"SLC4A1AP" -0.1916645461683 6.08766581697076 0.682770988500955 0.932918531423099
"ZNF280A" -0.196019512763996 3.62928530253606 0.682875236671692 0.932948777796119
"WTH3DI" -0.193430527373375 2.95344003205275 0.682886275275657 0.932948777796119
"BTBD19" 0.194708184730381 4.82357954470877 0.682957780411279 0.932982834305281
"DEFB132" -0.19706087622978 3.75801204062475 0.683108518989578 0.93311918787929
"HS1BP3" -0.192263629774448 6.48582646921043 0.683150760833198 0.93311918787929
"RORB" 0.194799573037159 6.17896870838192 0.683243639993555 0.933136078405278
"TMEM86B" -0.196022120315692 2.45034285651994 0.683345020569805 0.933136078405278
"RFTN1" -0.200178716045569 4.7442066943171 0.68335638376429 0.933136078405278
"CLMP" 0.193149625579315 4.20486387023696 0.683397559609096 0.933136078405278
"SEP15" -0.194092892804657 5.16139598432944 0.683438691348948 0.933136078405278
"CHAC2" -0.21000732845005 1.02793385999118 0.683442634231133 0.933136078405278
"TCAF1" -0.190118008026314 7.25014866684117 0.683520128384774 0.933178277785947
"NAT10" -0.193081573477458 3.79884237649718 0.683579317394217 0.933195481954853
"CELF3" -0.192972164663628 3.88750478564943 0.68377064547897 0.933393062531637
"ZNF596" -0.192176431235248 5.39284106349808 0.683923947343576 0.933506819641384
"HCFC1" -0.19268038641828 4.47940258124309 0.683992650939312 0.933506819641384
"KIF23" -0.19201675025604 6.95463276537537 0.684043693986824 0.933506819641384
"EFNA3" -0.192429274385536 3.22214867036998 0.68412412801417 0.933506819641384
"PUS3" -0.197995861385325 1.84496795117348 0.684191946566466 0.933506819641384
"PSIP1" -0.201967700052789 1.13019174024459 0.684197853783946 0.933506819641384
"RNF125" -0.191376538542755 7.19734152288919 0.684221378039075 0.933506819641384
"PCM1" 0.196038856138262 4.33257144225117 0.684231903351102 0.933506819641384
"CDCA3" -0.194987082422698 3.63645223983401 0.684273407857543 0.933506819641384
"ZNF791" -0.19098715951236 6.5408521553251 0.684371561753721 0.93353566840681
"GTPBP1" -0.189001071474218 6.70774161577288 0.684423373410318 0.93353566840681
"OLFM4" -0.195250797501537 6.26510149614513 0.684473362559911 0.93353566840681
"RP11-500M8.7" 0.192084473730438 3.6302774334307 0.684480972587031 0.93353566840681
"FRMD6" -0.196325504185616 4.99527932996095 0.684716176572514 0.933675752268314
"CSAD" -0.191971826196788 5.69257426944856 0.684721996589303 0.933675752268314
"PNLIPRP1" -0.196504478232029 7.04090164536579 0.684723518587266 0.933675752268314
"PRAMEF18" -0.196982738741484 5.72070752751589 0.684984358153581 0.933967849579632
"PRPS1" -0.191682121506362 5.49196540357353 0.685063269872501 0.934010720483461
"MORN2" -0.195957404457001 1.52953293452751 0.68515525321904 0.934010720483461
"GJB1" -0.19951907060136 5.7276251979621 0.685155685027406 0.934010720483461
"NRIP1" -0.190862754194135 6.00133420358169 0.685292603979236 0.9341337972309
"MT-ND3" -0.18948664037874 6.11592224657623 0.685444202331925 0.934276865603619
"CAMK2G" 0.195182302094272 5.26359197693023 0.685555838160355 0.934296890106422
"SPZ1" 0.19979732635578 5.7265024516242 0.685621871027184 0.934296890106422
"DDTL" -0.19438049314133 4.68973418126915 0.685660664772252 0.934296890106422
"PRMT2" -0.188247631208021 6.61577159032359 0.685695967231405 0.934296890106422
"MRGPRG" -0.188828473757671 6.25291222685929 0.685714399379338 0.934296890106422
"INO80B" 0.194952162059374 2.40819465164656 0.685764762773248 0.934296890106422
"STAT5A" -0.192359497617008 5.19268075871702 0.685816755413187 0.934296890106422
"KCTD15" 0.193766878893058 5.06940129771935 0.685865441572131 0.934296890106422
"MYADM" 0.192160025958549 4.69799219913559 0.685878676502168 0.934296890106422
"CNEP1R1" -0.193857015844392 2.74473848823168 0.686027028281811 0.934435427955457
"KLC4" -0.195350139875527 4.00698416307843 0.686187059047476 0.934589853796151
"TMEM160" -0.190788344343606 7.28866247102225 0.686296061731023 0.934625580107196
"LGALS16" 0.190122421439834 5.76000284740413 0.686312301524996 0.934625580107196
"CYB5R4" 0.189256693367925 6.1809760561611 0.686426932575711 0.934625580107196
"JUNB" -0.189900924930233 5.54432146151228 0.686445081670192 0.934625580107196
"ZNF771" 0.197794031020006 5.54511139855817 0.686446584520846 0.934625580107196
"GLYATL3" -0.220494116691059 -0.535700793507944 0.686539950501643 0.934689169339931
"TRABD2A" -0.193640116968521 5.1998911226729 0.68664286839507 0.934765753487947
"MRI1" -0.190159098022639 5.13983275918147 0.686768618106465 0.934819245014599
"OR2M2" -0.193664524178912 4.3749291835838 0.686877449106004 0.934819245014599
"C9orf69" -0.192441196063321 5.23299405762225 0.686895905717785 0.934819245014599
"TUBA4B" 0.189955319169993 6.19803208141892 0.686913059594228 0.934819245014599
"CCM2L" -0.191738527585679 2.74453406298246 0.686915504336772 0.934819245014599
"ZNF783" -0.191608827403234 3.64371771419175 0.687087147530756 0.934989310610637
"BPTF" 0.194629299294248 6.92545667706197 0.687292591093613 0.935187725901373
"EWSR1" 0.188594876365002 3.41686196824801 0.687326329225701 0.935187725901373
"SERPINA4" -0.188961011390383 5.71048486798967 0.687419708339684 0.935233636242444
"RANBP6" -0.190677075875046 4.26716530723213 0.687504060805107 0.935233636242444
"FBXL15" -0.193072926765699 6.56582108208673 0.687516620983052 0.935233636242444
"TTC19" 0.192091067688678 5.51370224701012 0.687546828780702 0.935233636242444
"SLC16A13" -0.190620034648246 2.6285842647473 0.687745861679334 0.935319401064487
"TMUB2" 0.19123249018648 5.50037290440923 0.687780176231851 0.935319401064487
"FANCE" -0.188873777337133 6.99011620072074 0.687783462197694 0.935319401064487
"HSD3B7" -0.206697327114573 2.08643784596235 0.687808758616341 0.935319401064487
"SP7" 0.199668232561392 1.61419392086135 0.687853175752634 0.935319401064487
"SCGB3A2" 0.19257323659481 2.91000726851716 0.687900681689236 0.935319401064487
"ZNF253" -0.187834792154484 5.73243766170294 0.688062764124634 0.935319401064487
"TBX21" 0.19075560073117 4.9412171220893 0.688145402972595 0.935319401064487
"ZSCAN32" 0.188967419639057 6.36371353896833 0.688150543451786 0.935319401064487
"PCDHGB3" -0.193849378064164 5.64726342215524 0.688198444968029 0.935319401064487
"KCNH8" -0.190609563555238 4.52169042536103 0.688207044863905 0.935319401064487
"AMY1B" 0.189279585215464 3.44982239122022 0.688265794317586 0.935319401064487
"TCTN2" -0.187955557554152 5.26737009617388 0.688275602300247 0.935319401064487
"MRPL10" -0.19269186939475 4.32336588271597 0.688294297315478 0.935319401064487
"VASP" -0.192124957214829 4.33702871651791 0.688310283614977 0.935319401064487
"KLK3" 0.18835380636424 4.95764495599193 0.688376435778608 0.935345840800522
"OR8B4" -0.186228619519737 6.602660664033 0.688623432238115 0.93561798624172
"SASH3" -0.19326408864756 4.82547918456245 0.688694493214789 0.935651071187293
"MXRA5" 0.191572665888028 4.5835787244258 0.688798721975597 0.935729209894418
"ZNF546" -0.187516732324267 5.43808605908354 0.688882590226073 0.935779680239961
"ZNF155" -0.193588743523219 4.05626348951765 0.688983515336879 0.935794828622291
"KCNN3" -0.190840229682786 4.08199740096019 0.689095984602328 0.935794828622291
"CYP4F11" -0.202241522579752 1.79384820580533 0.68914501666089 0.935794828622291
"IGSF5" -0.190491487470683 5.03347241965338 0.689243227644106 0.935794828622291
"CREB3L4" -0.194823263897395 2.37026326410934 0.689255753958176 0.935794828622291
"GRB10" -0.188856720652832 5.05598579797413 0.689304622177485 0.935794828622291
"RAPGEF5" 0.187637214071228 5.96554284445569 0.689351616538842 0.935794828622291
"GSPT2" -0.193932228300626 1.98505711384292 0.689379814296686 0.935794828622291
"PRR30" -0.188343100646408 3.41677781987847 0.689404455000193 0.935794828622291
"CFAP53" 0.191509250411201 5.93299077262233 0.689440046351222 0.935794828622291
"RTBDN" 0.185443043702355 6.25872060716881 0.689464014952403 0.935794828622291
"SIPA1" -0.189441692603906 3.59729487939983 0.689497373350378 0.935794828622291
"E2F6" -0.196396115359805 5.44617419527073 0.689501067127772 0.935794828622291
"TMEM115" 0.188620642891956 5.38834941784237 0.689603869525486 0.935826177340165
"SLC9A4" -0.188252259278182 6.94235781181918 0.689646684217736 0.935826177340165
"VAMP8" 0.195173760626535 2.20002678603969 0.689681357654207 0.935826177340165
"SMIM1" -0.196487635018635 1.71594461111059 0.689711040690573 0.935826177340165
"BACE2" -0.190846102622531 3.16344607858943 0.689802955177152 0.935887496285121
"KDM5B" -0.198061759423808 5.80679355121568 0.689930562193912 0.935899201097131
"GLYAT" -0.190169679721925 5.48554226086713 0.689940924479107 0.935899201097131
"TCF20" -0.190619699338131 5.05481726539634 0.689951749917695 0.935899201097131
"IFIT5" 0.188980116879348 6.89403488755651 0.690101797985157 0.935947486931168
"ATG9A" 0.193462508277975 5.14483362717819 0.690176380123377 0.935947486931168
"NECAB1" 0.192476163569953 7.73397367982913 0.690287267451551 0.935947486931168
"ANKRD13C" 0.192260549266794 5.06956590148438 0.690300879542273 0.935947486931168
"SPATS2L" 0.188771461110652 4.81827077287034 0.6903700543054 0.935947486931168
"FGGY" -0.193654541031855 2.26129404381243 0.690394355175285 0.935947486931168
"CORO1B" 0.188857673757359 4.57916983292745 0.690418940789905 0.935947486931168
"ZFP90" -0.18462718382383 6.35383355491128 0.690457305359434 0.935947486931168
"GATA2" -0.190863075512406 7.01032151985301 0.690488727382729 0.935947486931168
"BAIAP3" -0.188290015814668 6.00508855725813 0.690524356931032 0.935947486931168
"GPM6A" -0.186376049966044 6.39064264133066 0.690570864735983 0.935947486931168
"NELL1" 0.186912027180583 5.38979531055435 0.690596927760388 0.935947486931168
"FBXW12" -0.193406287032271 4.08880451240427 0.690611647491968 0.935947486931168
"CHUK" 0.188794256653582 5.28427394017574 0.690641495897838 0.935947486931168
"CCDC183" -0.187676030714708 3.5759287575313 0.690767714599139 0.936006003893269
"C1orf53" -0.189367702525107 5.7045914380945 0.690883177452323 0.936006003893269
"GSC" 0.189998130209901 3.46195255617656 0.690890733474409 0.936006003893269
"TSEN34" -0.192921916316803 2.16605446118023 0.690932910903566 0.936006003893269
"STAP1" 0.187462705710265 5.1049200075393 0.690935424573283 0.936006003893269
"CXXC5" -0.18851463721419 5.14874360432349 0.691002317727798 0.936006003893269
"STYX" 0.187238957311084 5.73921425673937 0.691162584347363 0.936006003893269
"NEU4" 0.185456398371635 5.67463781994535 0.691176211645446 0.936006003893269
"PYGO1" 0.191343885428817 5.09893037317355 0.69118667773511 0.936006003893269
"OTX1" -0.187944394215448 5.24340983064433 0.691231323063127 0.936006003893269
"EN1" -0.188315638592417 3.86416295386551 0.691235230384843 0.936006003893269
"TTC38" -0.188403599213777 3.98452972701858 0.691290285405672 0.936006003893269
"SMYD3" -0.186578257183247 6.82273846451637 0.691326034440507 0.936006003893269
"RP11-637O19.3" -0.195120854615057 4.74664955080937 0.691338866137533 0.936006003893269
"PSMG4" -0.203555461054265 0.506743930992716 0.691441402710067 0.936035421260504
"VAPA" -0.190186932108328 3.95365003779751 0.691481655772199 0.936035421260504
"PDS5A" 0.18726525380232 5.4793061144759 0.691546105985339 0.936035421260504
"PPIL6" 0.186067056821887 7.75515121537636 0.691547511319165 0.936035421260504
"HSPA1L" 0.191085173272451 4.10189382799757 0.691770894387303 0.936206641702924
"LTA4H" 0.199370362550597 1.28969860898545 0.691841534141165 0.936206641702924
"ZNF625" -0.193434438840592 2.39320072354766 0.691873676011398 0.936206641702924
"CLDN7" 0.190136586126688 4.9837379001708 0.692011631790487 0.936206641702924
"HAUS4" -0.188669945070087 4.33613620023969 0.692039540923461 0.936206641702924
"NEDD1" 0.184755093850606 6.34930755538724 0.692138541178403 0.936206641702924
"COMMD3" -0.190181947892043 5.03466782094135 0.692160661378 0.936206641702924
"ZBTB34" -0.1865807747674 6.9976744036607 0.692188041637508 0.936206641702924
"DCST1" -0.186927573377253 3.49913034866682 0.69220957150568 0.936206641702924
"PRPF4B" -0.189191253970172 3.38155544087823 0.692240708556846 0.936206641702924
"PIK3CB" 0.187767938949499 4.45166900426537 0.692261007048856 0.936206641702924
"LYPLA1" -0.189507580720428 2.88431717041277 0.692331502895104 0.936206641702924
"CABP5" -0.191005154728399 3.49033232856428 0.692343326437511 0.936206641702924
"GNAQ" -0.195744519626129 0.597821542245923 0.692358987376143 0.936206641702924
"MAN1B1" 0.189372091049236 5.08871470960797 0.692386763677345 0.936206641702924
"RP11-613M10.8" -0.193675403918411 3.6923651093462 0.692454890036626 0.936206641702924
"HSD17B10" -0.184791104704324 6.06769821771811 0.692540641592289 0.936206641702924
"DLK1" -0.185227163637296 6.63676000004013 0.692577727467511 0.936206641702924
"KHDRBS3" -0.189313606881228 3.10697413394447 0.692602512046401 0.936206641702924
"USP14" -0.189659051138058 4.32776247706871 0.692675752724958 0.936206641702924
"MROH2B" -0.185081600088956 6.96613372513141 0.692677112781438 0.936206641702924
"CHAD" 0.187938610300208 6.61354398346406 0.692744489504652 0.936206641702924
"CEBPG" 0.185997152119809 5.30770206656273 0.692767889683743 0.936206641702924
"KIT" -0.18524872133488 5.20241339476663 0.692926768842729 0.936206641702924
"KRTAP4-7" 0.187366646600857 4.19294335150503 0.692958338387683 0.936206641702924
"MDP1" -0.187232358515237 4.73921982315762 0.692983497383551 0.936206641702924
"MESP2" -0.186522195422869 8.00072477045063 0.693020674515191 0.936206641702924
"RP1-317E23.6" 0.183341024577908 6.47288892008338 0.6930272393654 0.936206641702924
"ACTR2" -0.19476481525846 1.13821796653931 0.693032213591764 0.936206641702924
"S100A8" -0.183491126511746 6.40549119703379 0.693099897589439 0.936206641702924
"SEPT3" -0.190866937053695 5.40107330414979 0.693122884351973 0.936206641702924
"WDR5" 0.18956600044696 5.78703864974063 0.693275448818843 0.936349572873727
"FGF23" 0.186289061197485 4.05352788443003 0.693398207879476 0.936351790282395
"SAMD4B" -0.205546556556265 -0.323688501640978 0.693435771307136 0.936351790282395
"SLC16A9" 0.185820338612634 5.13438795803146 0.693438979501177 0.936351790282395
"ZFPM2" -0.187107194061764 5.9847059288547 0.693497477651122 0.936351790282395
"NFKBIB" 0.191481125016521 6.01568910799138 0.693528018019462 0.936351790282395
"POLD2" 0.184457604941129 7.13230843397634 0.693557561400824 0.936351790282395
"KANK4" -0.185608031813128 4.95409144732411 0.69368852388481 0.936420021909356
"LRRN3" 0.193468905277534 1.83063938010965 0.693739506852592 0.936420021909356
"ANKFN1" -0.188126613018 5.14449764585017 0.693791375629851 0.936420021909356
"CASKIN2" -0.188203802026755 5.04227105272428 0.693898227493424 0.936420021909356
"SURF6" 0.19384977352071 1.52747243744874 0.693913275974855 0.936420021909356
"papaya" 0.188107779757539 2.64996416788713 0.693919972865979 0.936420021909356
"DDX21" 0.184948491077337 7.13394240385516 0.693977042670129 0.936420021909356
"MSANTD2" -0.183617103560532 7.40745097404612 0.694141256902421 0.936420021909356
"ADGRL4" 0.186950662964581 3.57561899829696 0.694172572173008 0.936420021909356
"ASIP" -0.185455700979995 4.0257737063669 0.694188538358713 0.936420021909356
"ENTHD1" -0.187213661015502 2.47266033049831 0.694217446054 0.936420021909356
"GAL" 0.186188766476009 5.81230582703 0.694236649188951 0.936420021909356
"NUP98" 0.197702652307009 0.919277589229044 0.694254520662215 0.936420021909356
"GCGR" -0.189433859125563 6.7643421512581 0.694262580269375 0.936420021909356
"CMTM1" -0.190895246807865 4.96477875180221 0.69440639514906 0.936437838941141
"WDR20" 0.186435507845419 4.76627828333651 0.694443698121862 0.936437838941141
"CYP7A1" 0.184787244972478 6.25378941450567 0.694474785173604 0.936437838941141
"PKN3" 0.18483237885804 5.62215146363754 0.694501264650163 0.936437838941141
"RPL39" 0.195266322728534 1.13941891866159 0.694509536983156 0.936437838941141
"SPNS2" -0.189107989389997 1.52729186126038 0.694645615083163 0.936448771609338
"VWF" 0.184747887233271 3.2538843041562 0.69464756019187 0.936448771609338
"DSTN" 0.186416707882016 3.85710183329373 0.694696937784217 0.936448771609338
"ANKRD13D" 0.199898247419985 5.13157977121565 0.694717978580506 0.936448771609338
"LINC00521" -0.186133705300736 5.10684182348323 0.694751395081941 0.936448771609338
"ACBD3" -0.187660197878073 8.24553637384309 0.694880123795847 0.936463949741731
"FARSB" -0.186749716933392 4.74657523328578 0.694927995077065 0.936463949741731
"DFNA5" -0.185445687290762 4.37067847106295 0.69494794137345 0.936463949741731
"GRIN2D" 0.186160366276294 5.22513098218795 0.695017527705927 0.936463949741731
"CCDC42" -0.183917089865991 6.72775587952598 0.695047209831613 0.936463949741731
"YAF2" 0.190379150300408 7.21435921315875 0.695075732373565 0.936463949741731
"IST1" 0.185160545137194 4.60693928734275 0.69515624894515 0.936463949741731
"ASUN" -0.183892148770224 5.44759667896237 0.695161020594465 0.936463949741731
"LACC1" -0.183356540769654 6.23191972756235 0.695183412343844 0.936463949741731
"TMEM221" -0.184870512539103 5.8080516978164 0.695362456116616 0.936617696204944
"NME3" 0.183634904281491 5.42864190235407 0.695391062750732 0.936617696204944
"SSH3" -0.197508488269104 0.0921253440568554 0.695518808641065 0.936687339050725
"TM4SF4" -0.184065779475778 8.14745464354531 0.695590872424517 0.936687339050725
"SPANXD" -0.190471038575215 4.80340898623539 0.695618635121645 0.936687339050725
"RBKS" 0.183993518441004 6.5379640026433 0.695704445821105 0.936687339050725
